Case,Activity,Timestamp,label
3383684,objection to permanent suspension received,2011-06-27 20:22:28,form-based (orig=2011-06-27 20:22:48)
3383684,stop procedure after permanent suspension,2011-06-28 23:37:31,
3387527,register submission date request,2011-04-28 07:00:14,
3387527,enter senddate acknowledgement,2011-05-02 07:00:07,
3387527,enter senddate procedure confirmation,2011-05-16 07:00:14,
3387527,registrer date of publishing received request,2011-05-16 07:00:15,
3387527,request complete,2011-05-16 18:43:19,
3387527,grounds for refusal;phase advice known;treat subcases content,2011-05-16 18:43:49,form-based (orig=2011-05-16 18:43:55)
3387527,ask stakeholders views,2011-05-16 18:43:57,
3387527,suspension ground applicable,2011-05-16 18:43:58,
3387527,by law,2011-05-16 18:43:59,
3387527,creating environmental permit decision,2011-05-16 18:44:00,
3387527,register date environmental permit decision,2011-05-24 07:00:09,
3387527,enter senddate decision environmental permit,2011-05-25 07:00:14,
3387527,enter date publication decision environmental permit,2011-06-01 07:00:06,
3388444,register submission date request,2011-04-28 07:00:15,
3388444,enter senddate acknowledgement,2011-05-02 07:00:08,
3388444,enter senddate procedure confirmation;registrer date of publishing received request;request complete,2011-05-16 07:00:16,form-based (orig=2011-05-16 07:00:17)
3388444,phase advice known,2011-05-16 18:36:12,
3388444,ask stakeholders views,2011-05-16 18:36:13,
3388444,by law;grounds for refusal;suspension ground applicable,2011-05-16 18:36:14,form-based (orig=2011-05-16 18:36:15)
3388444,creating environmental permit decision;enter senddate decision environmental permit;register date environmental permit decision,2011-05-16 18:36:16,form-based (orig=2011-05-16 18:36:17)
3388444,enter date publication decision environmental permit,2011-06-01 07:00:07,
3388781,register submission date request,2011-04-29 07:00:14,
3388781,enter senddate acknowledgement,2011-05-02 07:00:09,
3388781,enter senddate procedure confirmation,2011-06-08 07:00:04,
3388781,enter receipt of additional data;enter senddate retrieve missing data;request complete,2011-06-08 07:00:05,form-based (orig=2011-07-19 07:00:02)
3388781,enter date draft decisionenvironmental permit;phase advice known;phase concept draft decision ready,2013-03-29 23:45:50,form-based (orig=2013-03-29 23:45:56)
3388781,creating environmental permit decision;final VVGB applications;publish official draft decision,2013-04-02 07:00:02,form-based (orig=2013-04-04 21:09:00)
3388781,generating decision environmental permit,2013-06-20 07:00:03,
3388781,perspective on draft decision environmental permit received,2013-06-20 07:00:04,
3388781,register date environmental permit decision;subcase final VVGB completed;suspension ground applicable,2013-06-20 07:00:05,form-based (orig=2013-06-20 07:00:06)
3388781,treat subcase final VVGB,2013-06-20 07:00:08,
3388781,close case;contested decision affected;set phase: phase permitting irrevocable,2013-08-09 07:00:01,form-based (orig=2013-09-27 07:00:01)
3388781,generate publication document decision environmental permit,2013-09-27 07:00:03,
3388781,transcript decision environmental permit to stakeholders,2013-09-27 07:00:04,
3396308,register submission date request,2011-04-29 07:00:15,
3396308,enter senddate acknowledgement,2011-05-09 07:00:10,
3396308,enter senddate procedure confirmation,2011-06-21 07:00:01,
3396308,register date environmental permit decision;registrer date of publishing received request;request complete,2011-06-21 07:00:02,form-based (orig=2011-06-21 07:00:03)
3396308,phase advice known,2011-06-21 18:07:59,
3396308,ask stakeholders views;grounds for refusal;suspension ground applicable,2011-06-21 18:08:00,form-based (orig=2011-06-21 18:08:01)
3396308,by law;creating environmental permit decision;enter date publication decision environmental permit,2011-06-21 18:08:03,form-based (orig=2011-06-21 18:08:04)
3396537,register submission date request,2011-04-29 07:00:16,
3396537,enter senddate acknowledgement,2011-05-09 07:00:11,
3396537,enter senddate procedure confirmation,2011-05-10 07:00:08,
3396537,registrer date of publishing received request,2011-05-10 07:00:09,
3396537,request complete,2011-05-10 22:31:09,
3396537,phase advice known,2011-05-10 22:32:01,
3396537,creating environmental permit decision,2011-05-10 22:35:54,
3396537,enter date publication decision environmental permit;enter senddate decision environmental permit;register date environmental permit decision,2011-05-17 07:00:13,form-based (orig=2011-05-17 07:00:14)
3399381,register submission date request,2011-05-02 07:00:10,
3399381,enter senddate acknowledgement,2011-05-09 07:00:12,
3399416,register submission date request,2011-05-04 07:00:13,
3399416,enter senddate acknowledgement,2011-05-09 07:00:13,
3399416,enter senddate procedure confirmation;registrer date of publishing received request;request complete,2011-05-16 07:00:18,form-based (orig=2011-05-16 07:00:19)
3399416,assessment of content completed;grounds for refusal;phase advice known,2011-05-16 21:44:53,form-based (orig=2011-05-16 21:44:54)
3399416,ask stakeholders views,2011-05-16 21:44:56,
3399416,by law;creating environmental permit decision;suspension ground applicable,2011-05-16 21:44:57,form-based (orig=2011-05-16 21:44:58)
3399416,enter senddate decision environmental permit,2011-05-24 07:00:11,
3399416,enter date publication decision environmental permit;register date environmental permit decision;set phase: phase permitting irrevocable,2011-05-24 07:00:12,form-based (orig=2011-06-01 07:00:08)
3401947,register submission date request,2011-05-03 07:00:21,
3401947,enter senddate acknowledgement,2011-05-10 07:00:10,
3401947,enter senddate procedure confirmation,2011-05-24 07:00:13,
3401947,registrer date of publishing received request,2011-05-24 07:00:14,
3401947,enter senddate decision procedure term extension;grounds for refusal;phase advice known;register number of days extension period;request complete,2011-05-24 22:03:11,form-based (orig=2011-06-10 07:00:01)
3401947,creating environmental permit decision;enter senddate decision environmental permit;register date environmental permit decision,2011-06-23 19:39:25,form-based (orig=2011-06-28 07:00:04)
3401947,enter date publication decision environmental permit,2011-07-06 07:00:04,
3407887,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request;registrer date of publishing received request;request complete,2011-05-03 07:00:22,form-based (orig=2011-05-11 07:00:03)
3407887,grounds for refusal;phase advice known,2011-05-23 07:00:02,form-based (orig=2011-05-23 15:20:28) ; form-based (orig=2011-05-23 07:00:02)
3407887,ask stakeholders views;by law;suspension ground applicable,2011-05-23 15:20:30,form-based (orig=2011-05-23 15:20:31)
3407887,extend procedure term,2011-05-23 15:20:40,
3407887,enter senddate decision environmental permit,2011-05-24 07:00:15,
3407887,register date environmental permit decision,2011-05-24 07:00:16,
3407887,enter date publication decision environmental permit,2011-06-01 07:00:09,
3410972,register submission date request,2011-05-03 07:00:23,
3410972,enter senddate acknowledgement,2011-05-17 07:00:15,
3410972,enter senddate procedure confirmation,2011-05-24 07:00:17,
3410972,grounds for refusal;phase advice known;request complete,2011-06-28 23:36:09,form-based (orig=2011-06-28 23:37:38)
3410972,phase concept draft decision ready,2011-06-28 23:37:38,form-based (orig=2011-06-28 23:39:57)
3410972,enter date draft decisionenvironmental permit,2011-06-28 23:42:19,
3410972,date draft decision for inspection;entering senddate draft decision environmental permit;publication date draft decision;publish official draft decision,2011-06-28 23:49:29,form-based (orig=2011-06-29 07:00:05)
3410972,suspension ground applicable,2011-08-23 16:06:14,
3410972,register date environmental permit decision,2011-08-23 16:06:19,
3410972,transcript decision environmental permit to stakeholders,2011-08-23 16:07:30,
3415302,enter date termination request received;enter senddate acknowledgement;register submission date request,2011-04-27 07:00:08,form-based (orig=2011-05-12 07:00:06)
3415302,enter senddate procedure confirmation,2011-05-12 07:00:06,form-based (orig=2011-06-07 07:00:05)
3415302,enter senddate confirmation request,2011-06-08 07:00:06,
3415302,register date decision terminate on request,2011-06-08 07:00:07,
3415302,register deadline,2011-06-08 07:00:08,
3415876,register submission date request,2011-04-27 07:00:09,
3415876,enter senddate acknowledgement,2011-05-13 07:00:10,
3415876,registrer date of publishing received request,2011-05-19 07:00:01,
3415876,article 34  WABO applies;assessment of content completed;phase advice known;request complete,2011-05-19 23:35:20,form-based (orig=2011-05-19 23:35:45)
3415876,ask stakeholders views;grounds for refusal,2011-05-19 23:35:47,form-based (orig=2011-05-19 23:35:48)
3415876,by law,2011-05-19 23:35:50,
3415876,creating environmental permit decision;enter senddate decision environmental permit;suspension ground applicable,2011-05-19 23:35:51,form-based (orig=2011-05-19 23:35:52)
3415876,register date environmental permit decision,2011-05-24 07:00:19,
3415876,enter date publication decision environmental permit,2011-06-01 07:00:10,
3423564,register submission date request,2011-05-09 07:00:14,
3423564,enter senddate acknowledgement,2011-05-16 07:00:20,
3423564,enter senddate procedure confirmation,2011-05-30 07:00:03,
3423564,registrer date of publishing received request,2011-05-30 07:00:04,
3423564,request complete,2011-05-30 17:37:39,
3423564,phase advice known,2011-05-30 17:37:59,
3423564,grounds for refusal,2011-05-30 17:38:00,
3423564,ask stakeholders views,2011-05-30 17:38:01,
3423564,suspension ground applicable,2011-05-30 17:38:02,
3423564,by law;creating environmental permit decision;enter senddate decision environmental permit,2011-05-30 17:38:03,form-based (orig=2011-05-30 17:38:04)
3423564,register date environmental permit decision,2011-05-30 17:38:04,form-based (orig=2011-06-07 07:00:07) ; form-based (orig=2011-06-07 07:00:06)
3423564,enter date publication decision environmental permit,2011-06-07 07:00:06,form-based (orig=2011-06-15 07:00:03)
3429163,enter senddate acknowledgement,2011-05-17 07:00:16,
3429163,enter senddate letter to competent authority,2011-06-16 07:00:02,
3429163,enter senddate letter to stakeholders,2011-06-16 07:00:03,
3429524,register submission date request,2011-05-10 07:00:11,
3429524,enter senddate acknowledgement;enter senddate procedure confirmation;registrer date of publishing received request,2011-05-17 07:00:17,form-based (orig=2011-05-26 07:00:04)
3429856,register submission date request,2011-05-11 07:00:04,
3429856,enter senddate acknowledgement,2011-05-17 07:00:18,
3429856,enter date decision procedure term extension;enter senddate decision procedure term extension;enter senddate procedure confirmation;register number of days extension period,2011-05-26 07:00:06,form-based (orig=2011-06-27 19:43:09)
3429856,registrer date of publishing received request;request complete,2011-06-27 19:43:10,form-based (orig=2011-07-25 07:00:02) ; form-based (orig=2011-06-27 19:43:10)
3429856,creating environmental permit decision;grounds for refusal;phase advice known,2011-07-25 23:18:41,form-based (orig=2011-07-25 23:18:42)
3429856,enter date publication decision environmental permit;register date environmental permit decision,2011-07-25 23:18:54,form-based (orig=2011-07-28 07:00:02)
3430762,enter senddate acknowledgement;register submission date request;send confirmation receipt,2011-05-10 07:00:12,form-based (orig=2011-05-17 07:00:19)
3430762,regular procedure without MER,2011-05-17 22:53:17,
3438592,register submission date request,2011-05-11 07:00:05,
3438592,enter senddate acknowledgement,2011-05-19 07:00:02,
3438592,enter senddate procedure confirmation,2011-05-20 07:00:01,
3438592,registrer date of publishing received request,2011-05-25 07:00:17,
3438592,enter senddate decision environmental permit;register date environmental permit decision;request complete,2011-06-21 07:00:04,form-based (orig=2011-06-21 07:00:05)
3438592,phase advice known,2011-06-21 18:20:45,
3438592,creating environmental permit decision,2011-06-21 18:21:00,
3438592,enter date publication decision environmental permit,2011-06-29 07:00:06,
3438908,register submission date request,2011-05-11 07:00:06,
3438908,enter senddate acknowledgement,2011-05-19 07:00:03,
3438908,enter senddate procedure confirmation,2011-05-19 07:00:04,
3438908,registrer date of publishing received request,2011-06-01 07:00:11,
3438908,enter receipt of additional data;enter senddate retrieve missing data;phase advice known;request complete,2011-06-15 07:00:04,form-based (orig=2011-06-16 07:00:04)
3438908,enter senddate decision environmental permit,2011-06-21 07:00:06,
3438908,register date environmental permit decision,2011-06-21 07:00:07,
3438908,enter date publication decision environmental permit,2011-06-29 07:00:07,
3439233,enter senddate acknowledgement;enter senddate procedure confirmation;phase application received;reception through OLO;register submission date request,2011-05-11 07:00:07,form-based (orig=2011-05-20 07:00:02)
3439233,send confirmation receipt,2011-07-19 19:17:18,form-based (orig=2011-07-19 19:17:20)
3443689,register submission date request,2011-05-16 07:00:21,
3443689,enter senddate acknowledgement,2011-05-23 07:00:03,
3443689,enter senddate procedure confirmation;registrer date of publishing received request;treat subcases completeness,2011-05-27 07:00:06,form-based (orig=2011-05-27 07:00:07)
3443689,request complete,2011-05-27 22:16:24,
3443689,phase advice known,2011-05-27 22:16:42,
3443689,ask stakeholders views,2011-05-27 22:16:43,
3443689,grounds for refusal,2011-05-27 22:16:44,
3443689,suspension ground applicable,2011-05-27 22:16:45,
3443689,by law;creating environmental permit decision;enter senddate decision environmental permit,2011-05-27 22:16:46,form-based (orig=2011-05-27 22:16:47)
3443689,register date environmental permit decision,2011-05-27 22:16:47,form-based (orig=2011-06-07 07:00:09)
3443689,enter date publication decision environmental permit,2011-06-15 07:00:05,
3445877,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request,2011-05-17 07:00:20,form-based (orig=2011-05-23 07:00:04)
3445877,registration date publication,2011-06-01 07:00:12,
3445877,enter senddate retrieve missing data,2011-06-17 07:00:02,
3445877,enter date decision procedure term extension;enter senddate decision procedure term extension;enter senddate procedure confirmation,2011-08-02 07:00:01,form-based (orig=2011-08-10 07:00:02)
3445877,forward to the competent authority,2011-08-19 22:30:56,
3445877,inform BAG administrator;no permit needed or only notification needed;phase application received,2011-08-19 22:30:57,form-based (orig=2011-08-19 22:30:58)
3445877,regular procedure without MER,2011-08-19 22:31:00,
3445877,send confirmation receipt,2011-08-19 22:31:01,
3445877,send confirmation receipt;send procedure confirmation;suspend term,2011-08-19 22:31:02,form-based (orig=2011-08-19 22:31:03)
3445877,extend procedure term,2011-08-19 22:31:03,form-based (orig=2011-08-19 22:31:05)
3445877,register date environmental permit decision;register number of days extension period;transcript decision environmental permit to stakeholders,2011-08-19 22:31:06,form-based (orig=2011-10-04 16:15:56)
3445877,enter date publication decision environmental permit,2011-10-12 07:00:01,
3445877,register date environmental permit decision,2012-02-09 08:00:01,
3449448,enter senddate acknowledgement;register submission date request;send procedure confirmation,2011-05-20 07:00:04,form-based (orig=2011-05-24 07:00:20)
3449448,request complete,2011-07-21 17:44:30,
3449448,send procedure confirmation,2011-07-21 17:44:48,
3449448,phase advice known,2011-07-21 17:44:56,
3449448,creating environmental permit decision,2011-07-21 17:45:02,
3449448,transcript decision environmental permit to stakeholders,2011-07-22 16:51:09,
3451503,register submission date request,2011-05-17 07:00:21,
3451503,enter senddate acknowledgement;enter senddate procedure confirmation;registrer date of publishing received request,2011-05-24 07:00:21,form-based (orig=2011-06-01 07:00:13)
3451503,register date decision terminate on request,2011-06-01 07:00:13,form-based (orig=2011-07-11 07:00:01)
3451503,register deadline,2011-07-11 19:55:19,
3452185,register submission date request,2011-05-16 07:00:22,
3452185,enter senddate acknowledgement;enter senddate procedure confirmation;registrer date of publishing received request,2011-05-24 07:00:22,form-based (orig=2011-05-30 07:00:05)
3452185,creating environmental permit decision;phase advice known;request complete;suspension ground applicable,2011-05-30 07:00:06,form-based (orig=2011-05-30 19:37:58)
3452185,enter senddate decision environmental permit,2011-06-21 07:00:08,
3452185,register date environmental permit decision,2011-06-21 07:00:09,
3452185,enter date publication decision environmental permit,2011-06-29 07:00:08,
3452584,register submission date request,2011-05-18 07:00:09,
3452584,enter senddate acknowledgement,2011-05-24 07:00:23,
3452584,registrer date of publishing received request,2011-06-09 07:00:01,
3452584,request complete,2011-06-09 22:10:58,
3452584,treat subcases content,2011-06-09 22:11:20,
3452584,phase advice known,2011-06-09 22:11:25,
3452584,enter senddate decision environmental permit,2011-06-17 07:00:03,
3452584,register date environmental permit decision,2011-06-17 07:00:04,
3452584,enter date publication decision environmental permit,2011-06-29 07:00:09,
3453014,register submission date request,2011-05-16 07:00:23,
3453014,enter senddate acknowledgement,2011-05-24 07:00:24,
3453014,enter senddate procedure confirmation,2011-05-31 07:00:10,
3453014,enter senddate retrieve missing data,2011-05-31 07:00:11,
3453014,registrer date of publishing received request,2011-06-01 07:00:14,
3453014,request complete,2011-07-26 23:50:00,
3453014,treat subcases content,2011-07-26 23:50:13,
3453014,phase advice known,2011-07-26 23:50:22,
3453014,enter date publication decision environmental permit;enter senddate decision environmental permit;register date environmental permit decision;suspend term,2011-07-26 23:50:48,form-based (orig=2011-07-28 07:00:03)
3456494,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request,2011-05-16 07:00:24,form-based (orig=2011-05-26 07:00:07)
3456494,registrer date of publishing received request;request complete;treat subcases completeness,2011-06-06 07:00:01,form-based (orig=2011-06-06 07:00:02)
3456494,send letter in progress,2011-06-06 15:42:38,form-based (orig=2011-06-06 15:42:44)
3456494,phase advice known,2011-06-06 15:43:05,
3456494,creating environmental permit decision;enter senddate decision environmental permit;register date environmental permit decision,2011-06-06 15:43:18,form-based (orig=2011-06-07 07:00:10)
3456494,enter date publication decision environmental permit,2011-06-15 07:00:07,
3457452,register submission date request,2011-05-17 07:00:22,
3457452,enter senddate acknowledgement;enter senddate procedure confirmation;registrer date of publishing received request,2011-05-26 07:00:08,form-based (orig=2011-05-30 07:00:07)
3457452,enter senddate decision environmental permit,2011-06-21 07:00:10,
3457452,register date environmental permit decision,2011-06-21 07:00:11,
3457452,phase advice known,2011-06-21 16:27:43,
3457452,enter date publication decision environmental permit,2011-06-29 07:00:10,
3457575,enter senddate acknowledgement;register submission date request;send procedure confirmation,2011-05-18 07:00:10,form-based (orig=2011-05-26 07:00:09)
3457575,enter date decision procedure term extension;register number of days extension period,2011-07-06 19:49:55,form-based (orig=2011-07-06 19:50:41)
3457575,enter senddate decision procedure term extension,2011-07-06 19:50:41,form-based (orig=2011-07-06 19:53:43)
3457575,request complete,2011-07-28 19:31:33,
3457575,phase advice known,2011-07-28 19:38:18,
3457575,creating environmental permit decision;register date environmental permit decision;transcript decision environmental permit to stakeholders,2011-07-28 19:38:30,form-based (orig=2011-08-03 22:23:46)
3457575,generate publication document decision environmental permit,2011-08-03 22:24:54,
3458528,register submission date request,2011-05-17 07:00:23,
3458528,enter senddate acknowledgement;enter senddate procedure confirmation;registrer date of publishing received request,2011-05-26 07:00:10,form-based (orig=2011-05-30 07:00:08)
3458528,enter senddate decision environmental permit;register date environmental permit decision,2011-05-30 07:00:08,form-based (orig=2011-06-21 07:00:12) ; form-based (orig=2011-05-30 07:00:08)
3458528,phase advice known;request complete,2011-06-21 07:00:13,form-based (orig=2011-06-21 17:13:02)
3458528,creating environmental permit decision,2011-06-21 17:13:02,form-based (orig=2011-06-21 17:15:24)
3458528,enter date publication decision environmental permit,2011-06-29 07:00:11,
3459618,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request,2011-05-24 07:00:25,form-based (orig=2011-05-27 07:00:08)
3459618,registrer date of publishing received request,2011-06-06 07:00:04,
3459618,phase advice known;request complete;send letter in progress,2011-06-06 16:57:20,form-based (orig=2011-06-06 16:57:21)
3459618,ask stakeholders views;by law;creating environmental permit decision;grounds for refusal;suspension ground applicable,2011-06-06 16:57:21,form-based (orig=2011-06-06 16:57:45)
3459618,enter date publication decision environmental permit;enter senddate decision environmental permit;register date environmental permit decision,2011-06-06 16:57:48,form-based (orig=2011-06-07 07:00:12)
3460499,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request,2011-05-23 07:00:06,form-based (orig=2011-05-27 07:00:09)
3460499,registrer date of publishing received request,2011-06-06 07:00:06,
3460499,grounds for refusal;phase advice known;request complete,2011-06-06 21:35:52,form-based (orig=2011-06-24 16:27:09)
3460499,ask stakeholders views,2011-06-24 16:27:09,form-based (orig=2011-06-24 16:27:11)
3460499,suspension ground applicable,2011-06-24 16:27:12,
3460499,by law,2011-06-24 16:27:13,
3460499,creating environmental permit decision,2011-06-24 16:27:14,
3460499,enter senddate decision environmental permit,2011-07-12 07:00:01,
3460499,register date environmental permit decision,2011-07-12 07:00:02,
3462821,register submission date request,2011-05-18 07:00:11,
3462821,enter senddate acknowledgement,2011-05-27 07:00:10,
3462821,registrer date of publishing received request,2011-06-08 07:00:09,
3462821,enter senddate continuation,2011-06-22 07:00:01,
3462821,enter senddate decision procedure term extension;enter senddate procedure confirmation;enter senddate procedure confirmation;enter senddate suspension by competent authority;register number of days extension period,2011-06-22 07:00:02,form-based (orig=2011-06-22 07:00:03)
3464965,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request;registrer date of publishing received request,2011-05-25 07:00:18,form-based (orig=2011-05-30 07:00:10)
3464965,request complete,2011-07-19 21:22:37,
3464965,creating environmental permit decision,2011-07-19 21:23:32,
3464965,register date environmental permit decision,2011-07-19 21:23:50,
3464965,transcript decision environmental permit to stakeholders,2011-07-19 21:25:16,
3464965,enter date publication decision environmental permit,2011-07-27 07:00:01,
3465207,enter senddate acknowledgement,2011-05-25 07:00:19,
3465207,enter senddate procedure confirmation;register submission date request;registrer date of publishing received request,2011-05-25 07:00:20,form-based (orig=2011-06-08 07:00:10)
3465207,request complete,2011-06-16 21:20:10,
3465207,creating environmental permit decision;enter senddate decision environmental permit;register date environmental permit decision,2011-06-16 21:21:18,form-based (orig=2011-06-21 07:00:14)
3465207,enter date publication decision environmental permit,2011-06-29 07:00:12,
3465207,register deadline,2011-08-10 07:00:05,
3465207,set phase: phase permitting irrevocable,2011-08-22 21:50:24,
3467305,enter senddate acknowledgement,2011-05-25 07:00:21,
3467305,register submission date request,2011-05-25 07:00:22,
3467305,enter senddate procedure confirmation;phase advice known;request complete,2011-05-31 07:00:12,form-based (orig=2011-05-31 19:04:06)
3467305,suspension ground applicable,2011-05-31 19:04:06,form-based (orig=2011-05-31 19:04:23) ; form-based (orig=2011-05-31 19:04:19)
3467305,creating environmental permit decision,2011-05-31 19:04:19,form-based (orig=2011-05-31 19:04:24)
3467305,enter senddate decision environmental permit,2011-06-07 07:00:14,
3467305,register date environmental permit decision,2011-06-07 07:00:15,
3467305,enter date publication decision environmental permit,2011-06-15 07:00:09,
3469330,enter senddate acknowledgement;register submission date request;registrer date of publishing received request,2011-05-24 07:00:26,form-based (orig=2011-06-07 07:00:16)
3469330,request complete,2011-06-14 23:00:40,
3469330,send letter in progress,2011-06-14 23:00:41,
3469330,phase advice known,2011-06-14 23:00:52,
3469330,grounds for refusal,2011-06-14 23:00:53,
3469330,ask stakeholders views,2011-06-14 23:00:54,
3469330,by law;creating environmental permit decision;suspension ground applicable,2011-06-14 23:00:55,form-based (orig=2011-06-14 23:00:56)
3469330,enter senddate decision environmental permit,2011-06-14 23:00:56,form-based (orig=2011-06-21 07:00:15)
3469330,register date environmental permit decision,2011-06-21 07:00:16,
3469330,enter date publication decision environmental permit,2011-06-29 07:00:13,
3479896,register submission date request,2011-05-26 07:00:11,
3479896,enter senddate acknowledgement,2011-06-06 07:00:07,
3479896,enter senddate procedure confirmation,2011-06-07 07:00:17,
3479896,registrer date of publishing received request,2011-06-15 07:00:10,
3479896,phase advice known;phase concept draft decision ready;request complete;retrieve missing data,2011-08-11 21:10:31,form-based (orig=2012-06-18 16:21:21)
3479896,entering senddate draft decision environmental permit;publish official draft decision,2012-06-18 16:23:26,form-based (orig=2012-06-18 16:25:29)
3483673,register submission date request,2011-05-25 07:00:23,
3483673,registrer date of publishing received request,2011-05-25 07:00:24,
3483673,enter date decision procedure term extension;enter senddate decision procedure term extension;enter senddate procedure confirmation;register number of days extension period;request complete;send continuation letter;send suspension by competent authority,2011-07-08 07:00:01,form-based (orig=2011-07-19 07:00:03)
3483673,creating environmental permit decision;phase advice known,2011-08-19 18:35:02,form-based (orig=2011-08-19 18:35:26)
3483673,register date environmental permit decision,2011-08-23 07:00:01,
3486557,enter senddate acknowledgement;enter senddate procedure confirmation;enter senddate retrieve missing data;register submission date request,2011-05-26 07:00:12,form-based (orig=2011-06-08 07:00:11)
3486557,registration date publication,2011-06-20 07:00:03,
3486557,enter senddate decision procedure term extension,2011-08-18 07:00:01,
3486557,creating environmental permit decision;enter date publication decision environmental permit;register date environmental permit decision;register number of days extension period;request complete,2011-08-19 22:48:11,form-based (orig=2011-08-19 22:53:19)
3487733,register submission date request,2011-05-31 07:00:13,
3487733,enter senddate acknowledgement,2011-06-08 07:00:13,
3487733,enter senddate procedure confirmation,2011-06-08 07:00:14,
3487733,registrer date of publishing received request,2011-06-15 07:00:11,
3488197,register submission date request,2011-06-01 07:00:17,
3488197,enter senddate procedure confirmation,2011-06-14 07:00:02,
3488197,phase advice known;request complete;send letter in progress,2011-09-09 18:53:00,form-based (orig=2011-09-09 18:53:01)
3488197,grounds for refusal,2011-09-09 18:53:01,form-based (orig=2011-09-09 19:01:08)
3488197,enter date advice on treatment of environmental permit;enter date draft decisionenvironmental permit;phase concept draft decision ready;publish official draft decision,2011-09-09 19:01:08,form-based (orig=2011-09-13 07:00:02)
3488197,send design decision to stakeholders,2011-09-13 19:24:41,
3488197,publication date draft decision;register date environmental permit decision;suspension ground applicable,2011-09-21 07:00:02,form-based (orig=2011-11-09 00:31:47)
3488197,transcript decision environmental permit to stakeholders,2011-11-09 00:31:52,
3493361,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request,2011-05-27 07:00:11,form-based (orig=2011-05-27 07:00:12)
3493361,registrer date of publishing received request,2011-06-20 07:00:04,
3493361,treat subcases completeness,2011-06-20 20:08:23,
3493361,request complete,2011-06-20 20:08:29,
3493361,phase advice known,2011-06-20 20:08:47,
3493361,ask stakeholders views;grounds for refusal;suspension ground applicable,2011-06-20 20:08:48,form-based (orig=2011-06-20 20:08:49)
3493361,by law;creating environmental permit decision;register date environmental permit decision,2011-06-20 20:08:51,form-based (orig=2011-06-20 20:08:52)
3493361,enter senddate decision environmental permit,2011-06-29 07:00:14,
3493361,enter date publication decision environmental permit,2011-07-06 07:00:06,
3494154,enter senddate acknowledgement,2011-06-01 07:00:18,
3494154,register submission date request,2011-06-01 07:00:19,
3494154,enter senddate procedure confirmation;enter senddate retrieve missing data;registrer date of publishing received request,2011-06-01 07:00:20,form-based (orig=2011-06-10 07:00:03)
3494154,enter receipt of additional data,2011-07-28 07:00:04,
3494154,creating environmental permit decision;phase advice known;register date environmental permit decision;transcript decision environmental permit to stakeholders,2011-08-03 16:06:15,form-based (orig=2011-08-03 16:07:20)
3494154,generate publication document decision environmental permit,2011-08-04 16:56:26,
3499242,enter senddate acknowledgement;enter senddate procedure confirmation;register submission date request,2011-05-26 07:00:13,form-based (orig=2011-06-14 07:00:03)
3499242,phase application received,2011-06-30 18:37:43,
3499242,reception through OLO,2011-06-30 18:37:44,
3499242,send confirmation receipt,2011-06-30 18:37:45,
3499242,MER present,2011-06-30 18:37:46,
3499242,WAW permit aspect,2011-06-30 18:37:47,
3499242,activities regular procedure,2011-06-30 18:37:48,
3499242,applicant is stakeholder,2011-06-30 18:37:49,
3499242,no permit required for application,2011-06-30 18:37:50,
3499242,phased application,2011-06-30 18:37:51,
3499242,procedure change,2011-06-30 18:37:52,
3499242,publish,2011-06-30 18:37:53,
3499242,regular procedure without MER,2011-06-30 18:37:54,
3499242,send procedure confirmation;subcases completeness completed;treat subcases completeness,2011-06-30 18:37:55,form-based (orig=2011-06-30 18:37:56)
3499242,request complete,2011-06-30 18:37:56,form-based (orig=2011-10-14 18:26:09)
3499242,phase advice known,2011-10-19 19:53:19,
3499242,create draft environtmental permit,2011-10-19 19:53:20,
3499242,enter date draft decisionenvironmental permit;grounds for refusal;phase concept draft decision ready,2011-10-19 19:53:21,form-based (orig=2011-10-21 18:38:42)
3499242,publish official draft decision,2011-10-21 18:43:59,
3499242,publication date draft decision,2011-11-02 08:00:01,
3499242,date draft decision for inspection,2011-11-03 08:00:02,
3499242,suspension ground applicable,2012-01-10 21:23:17,
3499242,register date environmental permit decision,2012-01-12 08:00:01,
3500950,enter senddate acknowledgement;register submission date request;suspension ground applicable,2011-02-01 08:00:17,form-based (orig=2011-06-06 07:00:08)
3500950,enter senddate decision suspension;enter senddate procedure confirmation;enter senddate procedure confirmation;registrer date of publishing received request,2011-06-14 07:00:06,form-based (orig=2011-06-14 07:00:07)
3500950,enter senddate procedure confirmation;reception through OLO,2011-06-21 07:00:18,form-based (orig=2011-07-21 07:00:01)
3500950,send confirmation receipt,2011-08-18 20:59:01,
3500950,activities regular procedure,2011-08-18 21:27:24,
3500950,completed subcases content;phase application received;phase application receptive;procedure change;request complete,2011-08-18 21:27:25,form-based (orig=2011-08-18 21:27:26)
3500950,send letter in progress;subcases completeness completed;treat subcases content,2011-08-18 21:27:30,form-based (orig=2011-08-18 21:27:31)
3500950,creating environmental permit decision,2011-08-18 21:32:10,
